ID,ADDITIONAL_DESCRIPTION,GA_ATTRIBUTES
5856810,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856816,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856825,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856831,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856840,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856846,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856855,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856861,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856870,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856876,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856885,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856891,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856900,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856906,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856915,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856921,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856930,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856936,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856945,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856951,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856960,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856966,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856975,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856981,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856990,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856996,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857005,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857011,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857020,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857026,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857035,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857041,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857050,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857056,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857065,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857072,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857081,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854474,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854481,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854489,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854496,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854504,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854511,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854519,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854526,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854534,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854541,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854549,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854556,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854564,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854571,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854579,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854586,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854594,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854601,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854609,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854616,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854624,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854631,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854639,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854646,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854654,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854661,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854669,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854676,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854684,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854691,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854699,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854706,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854714,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854721,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854729,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854736,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854744,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854751,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854759,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854766,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854774,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854781,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854789,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854796,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854804,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854811,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854819,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854826,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854834,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854841,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854849,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5854856,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
